Headline;Media;Date;url
"Bangun Ribuan Posko, PRIMA Targetkan Prabowo-Gibran Peroleh 70 Persen Suara 
di Jabar";Tribun Jabar;14/12/2023;https://jabar.tribunnews.com/2023/12/15/bangun-ribuan-posko-prima-targetkan-prabowo-gibran-peroleh-70-persen-suara-di-jabar
"Konkret Atasi Stunting, Prabowo-Gibran Didukung Relawan Gaspoll Bro DIY - 
Radar Jogja";Radar Jogja;14/12/2023;https://radarjogja.jawapos.com/politik/653570311/konkret-atasi-stunting-prabowo-gibran-didukung-relawan-gaspoll-bro-diy
"Gelar Apel Sholawat di Jelbuk Jember, Gus Fawait Makin Mantap Dukung 
Prabowo-Gibran Usai Debat Pilpres Pertama - Radar Jember";Radar Jember;14/12/2023;https://radarjember.jawapos.com/sinergi/793601792/gelar-apel-sholawat-di-jelbuk-jember-gus-fawait-makin-mantap-dukung-prabowo-gibran-usai-debat-pilpres-pertama
"Baliho Prabowo-Gibran Dibakar di Kuburan, De Gadjah: Pokoknya Tetap 
Tersenyum!";WE Bali;14/12/2023;https://bali.wartaekonomi.co.id/read39345/baliho-prabowo-gibran-dibakar-di-kuburan-de-gadjah-pokoknya-tetap-tersenyum
"Ungkit Kematian Harun Al Rasyid saat Debat, TKN Prabowo-Gibran: Anies 
Baswedan Ekspolitasi Suasana Untuk Mencari Simpati";tvOneNews.com;14/12/2023;https://www.tvonenews.com/berita/nasional/174423-ungkit-kematian-harun-al-rasyid-saat-debat-tkn-prabowo-gibran-anies-baswedan-ekspolitasi-suasana-untuk-mencari-simpati
Barisan Pengusaha Pejuang Bulukumba Terbentuk, Target ...;Harian Fajar;14/12/2023;https://harian.fajar.co.id/2023/12/14/barisan-pengusaha-pejuang-bulukumba-terbentuk-target-menangkan-prabowo-gibran-satu-putaran/
"Marak Perusakan Spanduk Prabowo - Gibran di Jaktim, TKN Siap Lapor ke 
Bawaslu: Ini Tindakan Pengecut!";Suara.com;14/12/2023;https://www.suara.com/kotaksuara/2023/12/15/110503/marak-perusakan-spanduk-prabowo-gibran-di-jaktim-tkn-siap-lapor-ke-bawaslu-ini-tindakan-pengecut
"TKD Prabowo-Gibran di Batam Gelar Doa Bersama, Optimistis Menangkan Pilpres 
2024";Tribun Batam;14/12/2023;https://batam.tribunnews.com/2023/12/15/tkd-prabowo-gibran-di-batam-gelar-doa-bersama-optimistis-menangkan-pilpres-2024
Soal Kasus Penculikan, TKN Prabowo-Gibran Rujuk Wawancara Lawas dengan Munir;Warta Kota;14/12/2023;https://wartakota.tribunnews.com/2023/12/14/soal-kasus-penculikan-tkn-prabowo-gibran-rujuk-wawancara-lawas-dengan-munir
"Survei Elektabilitas Capres Cawapres 2024, Prabowo-Gibran Kuat di Jawa 
Timur dan Jawa Barat, Jateng?";Tribun Kaltim;14/12/2023;https://kaltim.tribunnews.com/2023/12/15/survei-elektabilitas-capres-cawapres-2024-prabowo-gibran-kuat-di-jawa-timur-dan-jawa-barat-jateng
Di Barru, Taufan Pawe Ajak Masyarakat Menangkan Prabowo-Gibran...;SINDOmakassar;14/12/2023;https://sindomakassar.com/read/sulsel/5945/di-barru-taufan-pawe-ajak-masyarakat-menangkan-prabowo-gibran-satu-putaran-1702552368
TKN Prabowo-Gibran Kritik Format Debat Capres, Kenapa?;Video;14/12/2023;https://video.kompas.com/watch/1095916/tkn-prabowo-gibran-kritik-format-debat-capres-kenapa
G-Nesia dan GRIB Berkolaborasi untuk Menangkan Prabowo ...;Newsreal.id;14/12/2023;https://newsreal.id/2023/12/15/g-nesia-dan-grib-berkolaborasi-untuk-menangkan-prabowo-gibran/
Jadwal Kampanye Capres di Sumsel: Anies di Lubuklinggau ...;RMOL Sumsel;14/12/2023;https://www.rmolsumsel.id/jadwal-kampanye-capres-di-sumsel-anies-di-lubuklinggau-prabowo-gibran-ditunda-dan-ganjar-mahfud-belum-pasti
"Tak Ada Harapan dari Prabowo-Gibran untuk Tuntaskan Pelanggaran HAM Berat 
Masa Lalu, Kata KontraS";Pikiran-Rakyat.com;14/12/2023;https://www.pikiran-rakyat.com/nasional/pr-017475826/tak-ada-harapan-dari-prabowo-gibran-untuk-tuntaskan-pelanggaran-ham-berat-masa-lalu-kata-kontras
Pastikan Kemenangan Prabowo Gibran, Tim Relawan Kota ...;Sorot Indonesia;14/12/2023;https://sorotindonesia.com/pastikan-kemenangan-prabowo-gibran-tim-relawan-kota-banjar-gelar-konsolidasi-dengan-kordes/
"Restu Prayogi, Pengusaha Muda Jadi Bendum TKD Prabowo-Gibran Jawa Timur, 
Ini Profilnya";Ketik;14/12/2023;https://ketik.co.id/berita/restu-prayogi-pengusaha-muda-jadi-bendum-tkd-prabowo-gibran-jawa-timur-ini-profilnya
"TKN Prabowo-Gibran Kritik Format Debat KPU, Usul Diganti Town Hall Meeting 
- kumparan.com";kumparan;14/12/2023;https://kumparan.com/kumparannews/tkn-prabowo-gibran-kritik-format-debat-kpu-usul-diganti-town-hall-meeting-21m25PiUhxw
"Gimik Gemoy Prabowo Dinilai Kedaluwarsa, Pakar: Biarlah Dikasih kepada 
Gibran";Pikiran-Rakyat.com;14/12/2023;https://www.pikiran-rakyat.com/nasional/pr-017476756/gimik-gemoy-prabowo-dinilai-kedaluwarsa-pakar-biarlah-dikasih-kepada-gibran
Tampil di Talkshow Politik 2024, Jubir Prabowo-Gibran Pukau ...;Menit Indonesia;14/12/2023;https://menitindonesia.com/2023/12/15/tampil-di-talkshow-politik-2024-jubir-prabowo-gibran-pukau-pengunjung-cafe-kopizone/
Usul Prabowo Serang Anies-Ganjar, Ini Harta Kekayaan Budiman;CNBC Indonesia;14/12/2023;https://www.cnbcindonesia.com/market/20231215072553-17-497550/usul-prabowo-serang-anies-ganjar-ini-harta-kekayaan-budiman
"Selalu Tempatkan Prabowo-Gibran Teratas, Politikus PDIP Beathor Suryadi: 
Rakyat tak Percaya Lembaga Survei";Jakartasatu.com;14/12/2023;https://jakartasatu.com/2023/12/14/selalu-tempatkan-prabowo-gibran-teratas-politikus-pdip-beathor-suryadi-rakyat-tak-percaya-lembaga-survei/
"Berikan Image Positif, Ridwan Kamil Berhasil Naikkan Elektabilitas Prabowo 
Gibran usai Debat, Begini Hasil Surveinya! - Ayo Bandung";Ayo Bandung;14/12/2023;https://www.ayobandung.com/umum/7911201108/berikan-image-positif-ridwan-kamil-berhasil-naikkan-elektabilitas-prabowo-gibran-usai-debat-begini-hasil-surveinya
Prabowo-Gibran bakal Berkunjung ke Kalsel, Tanggal dan ...;Pojok banua;14/12/2023;https://pojokbanua.com/prabowo-gibran-bakal-berkunjung-ke-kalsel-tanggal-dan-tempat-belum-dipastikan/
TKN Prabowo Usul KPK Bikin Pakta Integritas Program Pemberantasan Korupsi;detikNews;14/12/2023;https://news.detik.com/pemilu/d-7090765/tkn-prabowo-usul-kpk-bikin-pakta-integritas-program-pemberantasan-korupsi
Perayaan Natal di Papua Barat, Prabowo-Gibran ...;KabarPapua.co;14/12/2023;https://kabarpapua.co/perayaan-natal-di-papua-barat-prabowo-gibran-direncanakan-hadir-beri-motivasi/
Menangkan Prabowo – Gibran di Sulut, Jerry Sambuaga Temui Imba Rogi;Portal Sulut News;14/12/2023;https://portalsulutnews.com/2023/12/15/menangkan-prabowo-gibran-di-sulut-jerry-sambuaga-temui-imba-rogi/
SBY Optimalkan Dukungan Partai Demokrat Siap Menangkan Prabowo-Gibran di DIY;Siap;14/12/2023;https://siap.viva.co.id/news/3041-sby-optimalkan-dukungan-partai-demokrat-siap-menangkan-prabowo-gibran-di-diy
Bidik 22 Juta Suara Pemilih Muda, TKN Fanta Luncurkan ...;Politik;14/12/2023;https://politik.rmol.id/read/2023/12/14/601396/bidik-22-juta-suara-pemilih-muda,-tkn-fanta-luncurkan-platform-digital-
Prabowo hari ini tidak kampanye melainkan resmikan Nusantara Open;ANTARA News;14/12/2023;https://www.antaranews.com/berita/3871224/prabowo-hari-ini-tidak-kampanye-melainkan-resmikan-nusantara-open
Rebut Kursi Lagi Demokrat Dapil II, Menangkan Prabowo ...;GledekNews.com;14/12/2023;https://gledeknews.com/rebut-kursi-lagi-demokrat-dapil-ii-menangkan-prabowo-gibran/
Gibran akan ke Kalimantan, Ikuti Jejak Ganjar Kunjungi IKN?;Viva;14/12/2023;https://www.viva.co.id/berita/nasional/1668050-gibran-akan-ke-kalimantan-ikuti-jejak-ganjar-kunjungi-ikn
"Cek Fakta: Sebagian Salah Foto Baliho Capres-Cawapres Prabowo-Jan Ethes di 
Labuhan Bajo";Liputan6.com;14/12/2023;https://www.liputan6.com/cek-fakta/read/5481347/cek-fakta-sebagian-salah-foto-baliho-capres-cawapres-prabowo-jan-ethes-di-labuhan-bajo
"Dihadiri Gibran, Konser Indonesia Maju Digelar Gratis di Benteng Vastenburg 
Malam Ini";BeritaSatu.com;14/12/2023;https://www.beritasatu.com/bersatu-kawal-pemilu/2787503/dihadiri-gibran-konser-indonesia-maju-digelar-gratis-di-benteng-vastenburg-malam-ini
Pertarungan Capres Merebut Perhatian Perempuan;Kompas.id;14/12/2023;https://www.kompas.id/baca/riset/2023/12/15/pertarungan-capres-merebut-perhatian-perempuan
"Alasan Relawan GBN Sosialisasi Prabowo Gibran hanya dengan Modal Tempe, 
Pakar Gizi Ungkap Manfaat dan Kandungan di dalamnya";Fakta Banten;14/12/2023;https://faktabanten.co.id/daerah/alasan-relawan-gbn-sosialisasi-prabowo-gibran-hanya-dengan-modal-tempe-pakar-gizi-ungkap-manfaat-dan-kandungan-di-dalamnya/
Ketum Tani Merdeka Minta Bayan Jirapan Sragen Mundur dari Perangkat Desa;Soloraya;14/12/2023;https://soloraya.solopos.com/ketum-tani-merdeka-minta-bayan-jirapan-sragen-mundur-dari-perangkat-desa-1820344
Timnas AMIN Remehkan Gibran Jelang Debat Cawapres, Ini ...;Merdeka.com;14/12/2023;https://www.merdeka.com/politik/timnas-amin-remehkan-gibran-jelang-debat-cawapres-ini-respons-tkn-62467-mvk.html
"Gagasan Hilirisasi Teknologi Gibran Dinilai Bakal jadi Pendorong Anak Muda 
Berkarya";JPNN.com;14/12/2023;https://www.jpnn.com/news/gagasan-hiliriasasi-teknologi-gibran-dinilai-bakal-jadi-pendorong-anak-muda-berkarya
ATUM Institute Kagumi Sutarman Caleg DPR-RI PBB Jadi ...;klikku.net;14/12/2023;https://klikku.net/2023/12/14/atum-institute-kagumi-sutarman-caleg-dpr-ri-pbb-jadi-wakil-komandan-relawan-jawa-barat-tim-prabowo-gibran/
"Beralih Dukungan Pasca 2019, Kubu Prabowo Tak Kaget Habib Rizieq Merapat ke 
AMIN: Kami Sudah Duga";Suara.com;14/12/2023;https://www.suara.com/kotaksuara/2023/12/15/145701/beralih-dukungan-pasca-2019-kubu-prabowo-tak-kaget-habib-rizieq-merapat-ke-amin-kami-sudah-duga
Daftar Partai Pengusung Pasangan Capres-Cawapres di ...;Tirto.ID;14/12/2023;https://tirto.id/partai-pengusung-capres-2024-prabowo-anies-ganjar-gTk8
"Prabowo Pemimpin yang Penuh Respek Terhadap Lawan Maupun Kawan - Radar 
Magelang";Radar Magelang;14/12/2023;https://radarmagelang.jawapos.com/nasional/683600874/prabowo-pemimpin-yang-penuh-respek-terhadap-lawan-maupun-kawan
Pengamat: Keluarnya Prabowo dari Oposisi tidak Kurangi ...;Pemilu Kita;14/12/2023;https://pemilukita.republika.co.id/berita/s5ndn6436/pengamat-keluarnya-prabowo-dari-oposisi-tidak-kurangi-polarisasi
Responden Survei LSI Nilai Ganjar-Mahfud Paling Berpotensi ...;Databoks;14/12/2023;https://databoks.katadata.co.id/datapublish/2023/12/15/responden-survei-lsi-nilai-ganjar-mahfud-paling-berpotensi-curang-di-pemilu-2024
"Ganjar Janji Evaluasi UU Cipta Kerja, TKN Prabowo Luncurkan Platform 
Pemilih Muda - Sinar Harapan";Sinar Harapan;14/12/2023;https://www.sinarharapan.co/politik/38511201684/ganjar-janji-evaluasi-uu-cipta-kerja-tkn-prabowo-luncurkan-platform-pemilih-muda
Gibran ditegur KPU karena bersorak saat debat capres pertama;Antara Kalteng;14/12/2023;https://kalteng.antaranews.com/berita/672882/gibran-ditegur-kpu-karena-bersorak-saat-debat-capres-pertama
"Mengaku Tak Punya Apa-apa, Prabowo Justru Paling Tajir di Antara 
Capres-Cawapres - Kompas.com";Kompas.com;14/12/2023;https://www.kompas.com/tren/read/2023/12/14/180000565/mengaku-tak-punya-apa-apa-prabowo-justru-paling-tajir-di-antara-capres
Muzani: Gibran Cukup Kuasai Problem, Debat Cawapres ...;20detik;14/12/2023;https://20.detik.com/detikupdate/20231214-231214124/muzani-gibran-cukup-kuasai-problem-debat-cawapres-akan-penuh-kejutan
Adu Strategi Capres-Cawapres Meyakinkan Pemilih Bimbang;Kompas.id;14/12/2023;https://www.kompas.id/baca/polhuk/2023/12/14/adu-strategi-merebut-hati-pemilih-bimbang
Round up: Hari ke- 17 kampanye Pilpres 2024;ANTARA News;14/12/2023;https://www.antaranews.com/berita/3872460/round-up-hari-ke-17-kampanye-pilpres-2024
"Mahfud MD Bocorkan Isi Perbincangannya dengan Gibran dan Cak Imin Saat 
Debat Capres";Warta Kota;14/12/2023;https://wartakota.tribunnews.com/2023/12/14/mahfud-md-bocorkan-isi-perbincangannya-dengan-gibran-dan-cak-imin-saat-debat-capres
Sekali Bicara, Gibran Tak Bisa Bedakan Pilpres dan Kontes ...;Suara Islam;14/12/2023;https://suaraislam.id/sekali-bicara-gibran-tak-bisa-bedakan-pilpres-dan-kontes-joget/
Anies dan Ganjar Ngebut, Prabowo Belum Cuti Lagi - harian.disway.id;Harian Disway;14/12/2023;https://harian.disway.id/read/749577/anies-dan-ganjar-ngebut-prabowo-belum-cuti-lagi
"Selain Roy Suryo dan dr Tifa, Muncul Tokoh Lain yang Tuding Ijazah Palsu 
Gibran Rakabuming, Wisuda Tipu-tipu! - Kilat";Kilat;14/12/2023;https://www.kilat.com/nasional/84411205235/selain-roy-suryo-dan-dr-tifa-muncul-tokoh-lain-yang-tuding-ijazah-palsu-gibran-rakabuming-wisuda-tipu-tipu
"Partai Solidaritas Indonesia Beri Penghargaan ke Prabowo Sebagai Kebohongan 
Terlebay";Rublik Depok;14/12/2023;https://depokraya.pikiran-rakyat.com/politik/pr-3297477240/partai-solidaritas-indonesia-beri-penghargaan-ke-prabowo-sebagai-kebohongan-terlebay
Langgar Tatib Debat, KPU Tegur Gibran Lewat Tim Paslon;Politik;14/12/2023;https://politik.rmol.id/read/2023/12/14/601397/langgar-tatib-debat,-kpu-tegur-gibran-lewat-tim-paslon-
Gibran Center Berbagi Paket Susu dan Nasi Kotak;kendaripos;14/12/2023;https://kendaripos.fajar.co.id/2023/12/14/gibran-center-berbagi-paket-susu-dan-nasi-kotak/
"Dokter Tifa Salah Kaprah Sebut Gibran Rakabuming akan Pakai Teleprompter di 
Acara Debat, Netizen: Semoga... - Kilat";Kilat;14/12/2023;https://www.kilat.com/nasional/84411198875/dokter-tifa-salah-kaprah-sebut-gibran-rakabuming-akan-pakai-teleprompter-di-acara-debat-netizen-semoga
Zulhas Sebut Jokowi PAN Banget: Pembaharu dan Inovatif;detikNews;14/12/2023;https://news.detik.com/pemilu/d-7090760/zulhas-sebut-jokowi-pan-banget-pembaharu-dan-inovatif
Plus Minus Gibran Jadi Cawapres Prabowo Subianto;suara riau;14/12/2023;https://riau.suara.com/read/2023/12/15/144355/plus-minus-gibran-jadi-cawapres-prabowo-subianto
"Prabowo-Gibran Berkomitmen untuk Tingkatkan Kesejahteraan Guru di Indonesia 
- Urban Jabar";Urban Jabar;14/12/2023;https://www.urbanjabar.com/politics/9211202586/prabowo-gibran-berkomitmen-untuk-tingkatkan-kesejahteraan-guru-di-indonesia
"Ketua DPC Partai Gerindra Lebak Bangbang SP: Kita Fokus Ke Target Pemilu 
dan Program Prabowo Gibran";Portal Lebak;14/12/2023;https://portallebak.pikiran-rakyat.com/lebak-news/pr-297459766/ketua-dpc-partai-gerindra-lebak-bangbang-sp-kita-fokus-ke-target-pemilu-dan-program-prabowo-gibran
"Timses Prabowo-Gibran Usul Debat dengan Bahasa Inggris, Hasto: Mereka Lupa 
Sumpah Pemuda";KuasaKata.com;14/12/2023;https://kuasakata.com/read/berita/83179-timses-prabowo-gibran-usul-debat-dengan-bahasa-inggris-hasto-mereka-lupa-sumpah-pemuda
"Dukung Prabowo-Gibran, Eks Camat Jaten Akui Siap Dipanggil Bawaslu 
Karanganyar";Tribun Solo;14/12/2023;https://solo.tribunnews.com/2023/12/14/dukung-prabowo-gibran-eks-camat-jaten-akui-siap-dipanggil-bawaslu-karanganyar
"TKD Prabowo-Gibran Kota Palembang Bagikan 300 Nasi Bungkus Gratis, Target 
Perolehan Suara di 65 Persen - radarpalembang.disway.id";RADAR PALEMBANG.COM;14/12/2023;https://radarpalembang.disway.id/read/646191/tkd-prabowo-gibran-kota-palembang-bagikan-300-nasi-bungkus-gratis-target-perolehan-suara-di-65-persen
Anthony Leong Bergabung dengan TKN Prabowo-Gibran ...;KuatBaca.com;14/12/2023;https://kuatbaca.com/politik/anthony-leong-bergabung-dengan-tkn-prabowogibran-sebagai-koordinator-kampanye-digital-17025629225835-984888
"Momen Prabowo Masak Besar dengan Bobon Santoso, Siap Beri Makan Siang 
Gratis untuk 82,9 Juta Masyarakat Indonesia?";Suara Kaltim;14/12/2023;https://kaltim.suara.com/read/2023/12/15/145010/momen-prabowo-masak-besar-dengan-bobon-santoso-siap-beri-makan-siang-gratis-untuk-829-juta-masyarakat-indonesia
"Prabowo-Gibran Kampanye Hanya Saat Akhir Pekan, TKN: Mereka Komitmen dengan 
Tugas - Kompas.com";KOMPAS.com;15/12/2023;https://nasional.kompas.com/read/2023/12/15/15080361/prabowo-gibran-kampanye-hanya-saat-akhir-pekan-tkn-mereka-komitmen-dengan
Miliki Kerja Konkret, Masyarakat Kian Percaya Terhadap Prabowo-Gibran;Tribun Jabar;15/12/2023;https://jabar.tribunnews.com/2023/12/15/miliki-kerja-konkret-masyarakat-kian-percaya-terhadap-prabowo-gibran
"Pakar yakin Prabowo-Gibran Bisa Wujudkan Indonesia Emas 2045, Ini Alasannya 
- Jawa Pos";JawaPos.com;15/12/2023;https://www.jawapos.com/politik/013604127/pakar-yakin-prabowo-gibran-bisa-wujudkan-indonesia-emas-2045-ini-alasannya
Relawan Prabowo-Gibran Kenalkan Program Susu Gratis ke Masyarakat;Liputan6.com;15/12/2023;https://www.liputan6.com/pemilu/read/5482832/relawan-prabowo-gibran-kenalkan-program-susu-gratis-ke-masyarakat
Program Makan Siang Prabowo-Gibran Dinanti Anak-anak di Timur Indonesia;Viva;15/12/2023;https://www.viva.co.id/berita/politik/1668288-program-makan-siang-prabowo-gibran-dinanti-anak-anak-di-timur-indonesia
"Rekomendasi PBB, Program Makan Siang dan Susu Gratis Siap Diwujudkan 
Prabowo-Gibran";BeritaSatu.com;15/12/2023;https://www.beritasatu.com/bersatu-kawal-pemilu/2787617/rekomendasi-pbb-program-makan-siang-dan-susu-gratis-siap-diwujudkan-prabowo-gibran
"Gibran Kampanye di Kalimantan Hari Ini, Prabowo Kunjungi Purwakarta - 
Kompas.com";KOMPAS.com;15/12/2023;https://nasional.kompas.com/read/2023/12/16/10083361/gibran-kampanye-di-kalimantan-hari-ini-prabowo-kunjungi-purwakarta
Viral Bantuan Presiden Dibagikan Tim Prabowo-Gibran, TKD Solo: Hoaks!;detikcom;15/12/2023;https://www.detik.com/jateng/berita/d-7092364/viral-bantuan-presiden-dibagikan-tim-prabowo-gibran-tkd-solo-hoaks
7 Baliho Prabowo-Gibran di Pati Sobek, Loyalis: Milik Capres Lain Masih Utuh;detikcom;15/12/2023;https://www.detik.com/jateng/berita/d-7092148/7-baliho-prabowo-gibran-di-pati-sobek-loyalis-milik-capres-lain-masih-utuh
"Ini Jurus Prabowo-Gibran Atasi Kekerasan terhadap Perempuan dan Anak - 
Kompas.com";KOMPAS.com;15/12/2023;https://nasional.kompas.com/read/2023/12/15/18061001/ini-jurus-prabowo-gibran-atasi-kekerasan-terhadap-perempuan-dan-anak
Prabowo-Gibran Diklaim Bisa Sejahterakan Petani dan Peternak;Bisnis Tempo;15/12/2023;https://bisnis.tempo.co/read/1809886/prabowo-gibran-diklaim-bisa-sejahterakan-petani-dan-peternak
Diaspora Belanda Deklarasikan Dukungan Ke Prabowo-Gibran;Mnctrijaya.com;15/12/2023;https://www.mnctrijaya.com/news/detail/63998/diaspora-belanda-deklarasikan-dukungan-ke-prabowo-gibran
Pengajian Gus Miftah di Ponpes Blitar Jadi Dukungan untuk Prabowo-Gibran;detikcom;15/12/2023;https://www.detik.com/jatim/berita/d-7092552/pengajian-gus-miftah-di-ponpes-blitar-jadi-dukungan-untuk-prabowo-gibran
"Kejar Target 10 Juta Lapangan Kerja, TKN Prabowo-Gibran Dorong Milenial 
Jadi Pebisnis - Jawa Pos";JawaPos.com;15/12/2023;https://www.jawapos.com/politik/013603998/kejar-target-10-juta-lapangan-kerja-tkn-prabowo-gibran-dorong-milenial-jadi-pebisnis
Prabowo-Gibran Ingin Memenuhi Hak Digital dan Perbaikan ...;Pemilu 2024;15/12/2023;https://pemilu2024.harianjogja.com/read/2023/12/15/643/1158333/prabowo-gibran-ingin-memenuhi-hak-digital-dan-perbaikan-akses-internet-warga-indonesia
"Ketua TKN: Prabowo-Gibran Komitmen Lanjutkan dan Sempurnakan Pondasi yang 
Dibangun Jokowi";Liputan6.com;15/12/2023;https://www.liputan6.com/pemilu/read/5482663/ketua-tkn-prabowo-gibran-komitmen-lanjutkan-dan-sempurnakan-pondasi-yang-dibangun-jokowi
"Sekjen Gerindra Sebut Prabowo Percaya Gibran Bisa Berikan Performa Terbaik 
saat Debat";Nasional;15/12/2023;https://nasional.tempo.co/read/1809956/sekjen-gerindra-sebut-prabowo-percaya-gibran-bisa-berikan-performa-terbaik-saat-debat
Prabowo-Gibran Dipastikan Berhasil Gaet Hati Pemilih Muda Jabar;Tribun Jabar;15/12/2023;https://jabar.tribunnews.com/2023/12/16/prabowo-gibran-dipastikan-berhasil-gaet-hati-pemilih-muda-jabar
Program Makan Siang dan Susu Gratis Prabowo Gibran ...;Merdeka.com;15/12/2023;https://www.merdeka.com/politik/program-makan-siang-dan-susu-gratis-prabowo-gibran-disebut-punya-efek-besar-63178-mvk.html
"Kadus di Sragen yang Dukung Prabowo-Gibran Menolak Mundur, Ini Alasannya - 
Kompas.com";Yogyakarta;15/12/2023;https://yogyakarta.kompas.com/read/2023/12/15/191031778/kadus-di-sragen-yang-dukung-prabowo-gibran-menolak-mundur-ini-alasannya?page=all
Ribuan Nelayan Cilacap Deklarasi Dukung Prabowo-Gibran;Halo Semarang;15/12/2023;https://halosemarang.id/ribuan-nelayan-cilacap-deklarasi-dukung-prabowo-gibran
Sokongan Anak Muda Perlebar Peluang Prabowo-Gibran Menang Pilpres 2024;Tribun Jabar;15/12/2023;https://jabar.tribunnews.com/2023/12/16/sokongan-anak-muda-perlebar-peluang-prabowo-gibran-menang-pilpres-2024
Politikus Golkar Sosialisasikan Program Prabowo-Gibran di ...;Merdeka.com;15/12/2023;https://www.merdeka.com/politik/politikus-golkar-sosialisasikan-program-prabowo-gibran-di-cileungsi-63167-mvk.html
Prabowo-Gibran Janji Lanjutkan Food Estate Jokowi - harian.disway.id;Harian Disway;15/12/2023;https://harian.disway.id/read/749758/prabowo-gibran-janji-lanjutkan-food-estate-jokowi
"TKN Prabowo-Gibran Sambut Antusias Kompetisi Joget Gemoy Berhadiah Ratusan 
Juta Rupiah - Jawa Pos";JawaPos.com;15/12/2023;https://www.jawapos.com/politik/013604101/tkn-prabowo-gibran-sambut-antusias-kompetisi-joget-gemoy-berhadiah-ratusan-juta-rupiah
Debat Capres Pertama Usai, TKD Prabowo-Gibran Kepri ...;Batamnews.co.id;15/12/2023;https://www.batamnews.co.id/berita-107570-debat-capres-pertama-usai-tkd-prabowo-gibran-kepri-gelar-zikir-dan-doa-bersama-di-batam.html
"Ketahuan! Diduga TNI Aktif Masuk ke Barisan Timses Prabowo-Gibran, 
Warganet: Bukankah Aparat Harus Netral? - Kilat";Kilat;15/12/2023;https://www.kilat.com/nasional/84411215650/ketahuan-diduga-tni-aktif-masuk-ke-barisan-timses-prabowo-gibran-warganet-bukankah-aparat-harus-netral
